-0.78127,-0.53998,-0.33481,-0.59762,0.57258,1.2802,1.8387,1.8495,1.2223,0.30813,-0.17392,-0.4192,-1.1866,-0.76559,-1.1427,-0.81701,-0.31277
-0.58231,-0.65288,-0.36341,-0.93954,-0.13657,0.33793,0.48829,1.3973,1.6969,1.2596,0.81455,0.80873,0.42001,-0.83505,-0.9503,-1.8906,-0.87268
-0.4453,-0.25358,-0.0078916,-0.24567,0.51954,0.8395,0.70562,1.6626,1.2919,0.85387,0.26688,0.40251,0.21133,-1.2939,-1.0557,-1.8216,-1.6301
-0.042459,-0.17881,0.33504,0.02757,0.065038,0.40167,1.2686,1.5659,1.6218,0.92341,0.52271,-0.74829,-1.5141,-1.4219,-1.3856,-0.85784,-0.58277
-1.4973,-1.3104,-0.72719,-0.1805,-0.34511,0.10322,0.87747,1.5399,1.4391,1.4451,1.0438,0.75906,-0.28482,-0.34346,-0.81786,-0.66481,-1.0363
0.13689,-0.14986,-0.30084,-0.17617,-0.78849,0.57896,0.60603,0.90994,1.6583,0.95582,1.4941,0.72921,-1.0821,-1.3614,-1.188,-1.6343,-0.3882
-0.57614,-0.99335,-0.45756,-0.4978,0.76929,1.5761,0.84334,1.7569,1.492,0.76505,0.0829,-0.10123,-0.6398,-1.1016,-0.7824,-1.0102,-1.1254
-0.24944,-0.41391,1.3408,-1.3778,-0.36915,-0.097589,1.0664,0.83282,2.083,0.73632,0.56936,0.1349,-0.50302,-0.48946,-1.6672,-1.2007,-0.39543
0.20929,-0.44811,-0.60493,-1.3047,-0.047329,0.91967,0.86873,1.6752,1.4704,0.51628,1.3807,-0.56253,-0.61525,-1.3228,-1.3037,-0.89164,0.060747
-0.0097318,-0.16052,0.058728,-0.5775,-0.15748,0.37756,1.7222,1.6331,1.3605,0.61043,0.8894,-0.40142,-0.90091,-1.4795,-1.2032,-1.4556,-0.30616
-0.93897,-0.44056,-1.0684,-0.41512,-0.69402,0.15949,-0.097304,0.65829,1.5389,2.2672,1.5723,0.57679,-0.16058,-0.44998,-0.94575,-0.73558,-0.82667
-0.20051,-0.14736,0.36063,0.065583,0.042899,0.8712,0.67699,1.8616,1.3308,0.78266,0.41561,0.27834,-0.9669,-1.4232,-1.668,-1.4073,-0.8729
-0.96188,-0.765,0.098946,-0.95301,-0.60356,0.20694,0.93889,1.7434,1.3749,1.1796,0.99149,0.61471,-0.2181,-1.1524,-0.77618,-1.6163,-0.10236
-0.68379,-0.59629,-0.39159,-0.45506,0.10382,0.41511,1.0419,1.093,1.4774,1.1242,1.0461,0.8492,0.064597,-0.6784,-1.2384,-1.7629,-1.4089
-0.20166,-0.26155,-0.43988,-0.45608,-0.011218,0.82185,1.3862,1.4881,1.8632,0.84569,0.3376,-0.1413,-0.91277,-1.0036,-1.8347,-0.90704,-0.57278
-1.0317,-1.0345,-0.96777,-0.91022,-0.047474,0.61998,1.1209,1.4127,1.2524,1.1557,1.2405,0.32295,0.089814,-0.52784,-0.7465,-1.7398,-0.20919
-0.80204,-0.7187,-1.0655,-0.87979,0.56592,1.5106,1.7742,1.5773,1.1608,0.36839,0.44367,-0.59408,-0.86592,-0.90815,-0.86238,-0.5684,-0.13604
-0.1488,-0.28439,-0.16462,-0.15178,0.62176,0.78022,1.1168,1.7613,1.7911,0.62392,0.048492,-0.1994,-1.0307,-1.4073,-1.3245,-1.0022,-1.03
-0.77009,-0.28473,-0.24112,-0.86446,-0.4921,-0.19986,2.4234,1.6422,1.0959,0.88576,0.71453,-1.0941,-0.15803,-0.98171,-0.44685,-0.74091,-0.48783
-0.67697,-0.70248,-1.6742,-1.4424,-0.27724,-0.003345,1.0278,1.3271,1.2296,1.5243,1.0985,0.6099,-0.18777,-0.46594,0.30094,-1.0552,-0.63245
-0.89666,-0.79772,-0.23071,-0.57583,0.096525,0.624,1.302,1.5143,1.6864,1.2458,0.59761,-0.019453,-0.37476,-1.0031,-1.2954,-1.4136,-0.45949
0.033175,-0.44397,-0.15012,-1.1284,-0.53567,0.83646,1.046,1.5674,0.90245,1.3429,1.2614,0.43961,-0.99117,-0.9075,-1.3877,-1.1132,-0.77166
-0.47426,-0.59401,-0.16195,-0.94717,-0.33819,0.042191,1.3379,1.6195,1.7983,1.0684,1.1444,-0.065464,-0.72667,-0.50401,-1.2548,-1.1033,-0.84087
-0.40709,-0.727,-0.13724,-0.75202,0.43167,0.65217,0.881,1.6272,1.3961,1.2457,0.48621,0.59292,-0.39039,-1.162,-1.4115,-1.6088,-0.71684
0.37735,-0.27474,-0.75126,-0.75322,-0.57345,0.26615,-0.6207,0.89826,1.6975,1.3646,2.1687,0.062579,-0.48045,-1.2922,-0.94656,-0.85305,-0.2894
-0.58272,-0.81592,-1.3188,-1.0096,-0.18146,0.75994,1.4094,1.2214,1.754,0.96486,1.0671,0.18753,-0.43794,-1.329,-0.50423,-0.75382,-0.43076
-1.3517,-1.2506,-0.65284,-0.17102,-0.31824,0.59042,0.89548,0.75928,1.3224,1.4985,1.2227,1.1369,-0.063301,-0.46174,-1.0108,-1.1091,-1.0363
